manufacturing_year,odometer_km,cycle_count,battery_health_percent,internal_resistance,charge_efficiency,remaining_capacity,charging_cycles_last_month,fast_charge_ratio,average_trip_distance,daily_distance,cooling_system_health,thermal_runaway_risk,voltage_imbalance,battery_stress_index,thermal_health_score,charging_quality_score,predicted_remaining_life_cycles,battery_failure
2017.0,371586.0,728.0,66.8,0.6309,93.32,61.2,13.0,0.511,69.0,131.5,63.8,67.4,22.42,52.7,52.5,20.5,563.0,1
2015.0,409660.0,797.0,52.43,0.6909,87.36,52.97,4.0,0.752,39.2,47.1,59.8,83.0,30.7,61.0,39.8,0.0,204.0,1
2022.0,161597.0,327.0,76.64,0.5408,92.14,77.44,11.0,0.535,50.7,131.8,72.7,67.5,22.82,73.2,48.9,0.0,658.0,1
2015.0,450000.0,1076.0,87.61,0.7243,88.65,38.22,8.0,0.749,69.7,165.4,72.8,82.6,40.75,54.8,44.5,0.0,39.0,1
2018.0,271722.0,597.0,68.31,0.6059,92.74,61.61,6.0,0.486,65.3,118.7,40.5,63.2,44.24,39.5,48.1,11.9,649.0,1
2015.0,408242.0,1609.0,40.78,0.9065,88.1,20.78,19.0,0.834,56.4,121.0,63.9,73.6,31.17,58.7,40.0,0.0,0.0,1
2019.0,159773.0,676.0,54.44,0.749,87.91,26.8,9.0,0.265,39.2,78.0,66.2,92.8,41.38,49.2,29.6,25.3,283.0,1
2017.0,60362.0,290.0,79.18,0.6271,94.98,40.24,2.0,0.41,15.1,24.9,72.8,80.2,23.21,39.0,41.9,52.4,939.0,1
2015.0,329093.0,674.0,61.08,0.6192,91.49,54.35,7.0,0.505,58.6,102.1,57.5,83.3,32.58,46.8,37.4,0.0,354.0,1
2015.0,399308.0,1069.0,51.49,0.9143,87.7,36.92,16.0,0.467,49.0,122.2,35.0,81.3,38.63,89.7,42.0,0.0,1030.0,1
2021.0,166657.0,930.0,50.71,0.111735,90.28,18.4,22.0,0.451,55.1,100.9,90.5,92.9,30.07,49.4,31.1,52.1,127.0,1
2018.0,371359.0,1396.0,47.75,0.9816,88.14,25.4,23.0,0.553,81.9,159.1,63.0,79.6,35.13,68.7,45.1,0.0,65.0,1
2019.0,78549.0,517.0,68.44,0.6726,92.11,57.97,8.0,0.507,43.1,47.1,55.1,87.1,35.94,29.0,34.0,32.5,465.0,1
2018.0,105737.0,361.0,80.37,0.5031,95.02,57.45,5.0,0.542,20.4,42.7,72.8,72.6,23.35,80.4,45.6,27.3,932.0,1
2018.0,155189.0,320.0,81.9,0.5404,90.14,65.47,3.0,0.319,27.5,62.3,45.4,58.8,32.21,48.7,59.9,33.2,961.0,1
2017.0,345066.0,898.0,60.5,0.6947,91.99,49.35,10.0,1.0,39.9,129.7,59.8,63.7,35.19,79.0,45.5,52.1,343.0,1
2018.0,131610.0,600.0,62.63,0.6333,89.95,26.43,8.0,0.381,38.5,53.7,68.6,81.2,33.58,26.5,45.4,19.0,372.0,1
2020.0,224482.0,657.0,55.94,0.7521,87.66,38.75,11.0,0.463,54.9,124.5,76.1,85.4,30.95,69.2,40.4,0.0,294.0,1
2015.0,285195.0,1132.0,55.02,0.819,89.44,26.54,11.0,0.404,46.9,92.8,72.8,86.5,27.72,44.6,36.1,39.8,228.0,1
2020.0,223207.0,967.0,36.48,0.9639,89.31,17.0,14.0,0.621,71.7,126.7,66.5,70.1,43.07,33.2,50.5,0.0,0.0,1
2016.0,403461.0,214.0,49.89,0.8931,90.4,35.2,11.0,0.541,57.9,134.2,72.1,81.6,36.54,66.0,36.2,3.0,201.0,1
2016.0,306688.0,886.0,61.0,0.7053,95.12,42.17,11.0,0.589,49.3,97.7,74.5,56.2,24.97,78.0,55.2,18.0,356.0,1
2017.0,183992.0,482.0,68.82,0.605,93.18,60.94,5.0,0.372,23.5,74.0,59.4,87.5,24.01,56.8,37.0,40.6,498.0,1
2021.0,64767.0,301.0,69.34,0.7582,93.67,35.83,4.0,0.326,10.1,35.2,70.3,50.6,34.58,0.0,55.7,0.0,369.0,1
2018.0,177982.0,214.0,65.19,0.6742,92.52,41.0,8.0,0.553,39.1,70.4,56.5,61.6,39.12,68.2,42.9,3.8,594.0,1
2016.0,323030.0,901.0,58.49,0.7734,91.09,42.47,10.0,0.393,39.9,109.1,48.5,77.9,38.35,80.5,43.4,23.6,343.0,1
2016.0,216751.0,762.0,62.95,0.7075,89.21,38.67,12.0,0.559,22.4,74.3,62.8,60.1,25.35,55.2,54.9,2.8,462.0,1
2015.0,256101.0,798.0,44.8,0.5063,89.96,30.09,11.0,0.742,41.0,76.1,64.2,67.5,36.65,72.8,50.9,0.0,1030.0,1
2017.0,245804.0,619.0,47.93,0.8942,91.78,40.93,6.0,0.319,27.0,90.5,60.2,68.2,36.05,69.1,55.4,0.0,83.0,1
2016.0,234973.0,867.0,51.83,0.912,89.65,28.18,12.0,0.832,39.3,81.2,55.7,81.0,31.21,92.7,47.1,0.0,301.0,1
2016.0,345190.0,796.0,55.88,0.6903,94.98,44.69,11.0,0.31,91.6,110.8,67.3,75.4,23.7,25.6,46.0,52.1,227.0,1
2018.0,231588.0,712.0,56.08,0.6116,92.98,38.05,11.0,0.55,43.3,101.3,83.4,78.9,27.93,45.4,39.7,1.9,245.0,1
2015.0,132933.0,228.0,75.88,0.6595,94.3,77.9,1.0,0.619,23.6,40.2,57.0,56.9,26.17,41.3,48.7,12.8,454.0,1
2016.0,341817.0,895.0,58.76,0.7477,91.36,41.55,11.0,0.57,80.8,113.5,55.7,84.4,39.67,49.1,34.8,11.6,394.0,1
2018.0,114763.0,294.0,80.0,0.6193,90.75,68.26,5.0,0.563,29.3,46.8,49.3,72.4,29.61,91.4,44.3,2.6,962.0,1
2018.0,122134.0,645.0,42.67,1.0779,85.16,15.64,9.0,0.34,19.8,48.2,55.8,81.1,44.77,65.1,34.4,28.7,55.0,1
2016.0,333002.0,1078.0,53.15,0.7296,91.04,32.6,12.0,0.466,44.0,108.5,64.7,73.2,40.39,41.1,45.5,19.1,190.0,1
2015.0,228778.0,481.0,57.63,0.8002,91.4,52.24,6.0,0.559,20.6,66.5,55.8,55.8,26.81,34.8,57.0,2.6,197.0,1
2020.0,103257.0,214.0,77.79,0.6121,93.26,38.06,8.0,0.831,19.8,63.4,70.1,76.1,23.73,62.2,39.2,52.1,909.0,1
2015.0,189422.0,872.0,54.33,0.7667,92.58,64.02,5.0,0.432,40.1,57.6,72.8,80.1,32.0,35.2,37.2,0.0,173.0,1
2015.0,376766.0,1832.0,73.45,0.8757,93.19,33.27,19.0,0.32,59.0,119.4,38.0,40.4,36.88,56.6,68.0,5.4,1595.0,1
2022.0,142471.0,305.0,76.95,0.5698,92.35,74.01,12.0,0.319,75.5,120.5,74.6,80.8,32.62,79.1,37.6,0.0,911.0,1
2022.0,123047.0,220.0,72.49,0.6426,93.37,84.5,5.0,0.499,57.7,91.6,72.2,83.6,34.26,77.1,36.1,17.0,728.0,1
2021.0,190724.0,590.0,66.64,0.7044,91.99,50.77,11.0,0.609,100.2,125.2,70.8,58.9,22.74,60.3,55.9,0.0,577.0,1
2016.0,70441.0,116.0,87.61,0.4368,93.76,88.13,1.0,0.644,14.9,27.3,47.4,81.9,30.75,34.6,43.8,19.8,979.0,1
2015.0,410848.0,1242.0,47.45,0.9438,89.19,29.68,4.0,0.825,43.3,47.1,44.7,81.7,42.35,33.2,35.0,52.1,84.0,1
2015.0,266544.0,946.0,55.0,0.8438,90.04,31.78,12.0,0.601,26.7,80.3,43.2,88.7,34.5,51.2,34.8,0.0,254.0,1
2017.0,207936.0,562.0,60.12,0.6415,90.74,46.38,7.0,0.759,49.0,47.1,65.0,85.5,29.21,89.7,36.0,0.0,401.0,1
2018.0,97934.0,568.0,64.76,0.513,91.58,22.45,11.0,0.59,20.6,43.3,36.3,82.9,47.41,22.6,39.1,34.2,419.0,1
2018.0,222611.0,460.0,77.82,0.5476,91.27,79.29,4.0,0.351,58.8,99.6,57.8,55.1,37.88,51.8,59.5,26.9,777.0,1
2018.0,195429.0,512.0,76.7,0.5063,96.42,51.27,9.0,0.51,27.0,85.4,43.2,68.2,18.33,29.0,38.8,5.7,776.0,1
2016.0,178998.0,581.0,72.24,0.6593,96.74,50.05,3.0,0.386,20.4,61.2,69.0,54.1,16.54,59.7,68.3,36.0,668.0,1
2019.0,251367.0,987.0,87.61,1.0387,83.97,23.65,13.0,0.535,72.5,113.6,68.7,84.6,43.46,100.0,31.0,0.0,1030.0,1
2016.0,311570.0,772.0,53.29,0.6819,90.82,40.71,7.0,0.593,53.0,103.9,41.1,86.9,48.14,33.2,33.6,0.0,242.0,1
2018.0,261601.0,610.0,58.61,0.6081,92.32,52.22,12.0,0.618,38.1,115.8,58.9,85.7,44.13,39.8,40.2,8.0,367.0,1
2016.0,450000.0,943.0,61.12,0.7021,89.19,59.13,11.0,0.52,111.9,150.7,52.4,59.5,37.37,26.2,54.2,7.2,1030.0,1
2019.0,207754.0,458.0,73.65,0.631,92.39,64.72,7.0,0.319,47.5,92.7,76.5,64.4,19.64,59.8,42.5,0.0,775.0,1
2015.0,268048.0,775.0,60.24,0.5984,91.34,45.69,5.0,0.55,49.4,79.9,61.1,76.1,34.66,53.7,43.7,0.0,235.0,1
2016.0,275712.0,770.0,64.6,0.6849,92.96,46.29,7.0,0.681,28.4,92.5,65.2,61.8,28.54,44.0,44.6,18.8,453.0,1
2015.0,450000.0,1750.0,42.08,0.8007,94.98,21.07,24.0,0.319,79.8,154.4,60.4,74.1,43.39,56.1,43.4,5.1,0.0,1
2017.0,388615.0,214.0,59.05,0.7019,88.98,50.87,8.0,0.491,43.2,138.5,69.1,68.1,33.08,53.4,46.2,6.4,336.0,1
2016.0,207405.0,501.0,68.83,0.5762,92.55,51.74,8.0,0.291,48.2,67.3,48.4,69.4,39.39,24.2,45.1,53.9,461.0,1
2020.0,120221.0,407.0,57.72,0.8276,90.65,64.02,8.0,0.404,34.3,69.8,72.9,65.7,33.29,38.9,53.3,45.1,239.0,1
2020.0,156869.0,460.0,53.42,0.9219,94.98,35.42,9.0,0.66,37.8,98.1,72.6,63.3,34.81,32.8,50.8,15.8,174.0,1
2016.0,78549.0,532.0,87.61,1.0914,85.01,47.39,7.0,0.722,74.7,95.9,48.2,76.2,40.66,59.8,40.3,0.0,118.0,1
2015.0,325178.0,937.0,58.64,0.7038,91.29,37.43,12.0,0.363,36.4,100.6,73.2,71.2,28.78,56.4,48.9,18.6,313.0,1
2016.0,361804.0,999.0,49.59,0.7422,88.53,37.2,9.0,0.635,85.5,115.7,56.4,78.6,39.2,44.4,41.5,0.0,75.0,1
2017.0,297578.0,508.0,66.25,0.5379,94.1,72.25,8.0,0.463,61.0,104.0,60.2,92.2,38.92,88.0,56.9,24.4,472.0,1
2019.0,184169.0,604.0,69.76,0.6709,93.7,43.04,9.0,0.682,27.1,91.6,49.6,56.8,31.83,54.8,57.1,0.0,611.0,1
2015.0,78549.0,878.0,65.01,0.6631,90.75,53.36,9.0,0.809,52.4,113.9,57.8,71.5,27.46,57.1,42.5,0.0,411.0,1
2021.0,186485.0,1059.0,36.74,0.9605,87.55,12.88,23.0,0.716,20.4,126.6,81.3,67.5,45.51,46.0,43.5,0.0,0.0,1
2020.0,174196.0,496.0,87.61,0.5022,96.03,54.04,9.0,0.642,36.3,91.2,73.3,73.2,24.58,51.2,45.8,26.9,508.0,1
2015.0,287689.0,761.0,66.14,0.6707,92.09,49.68,11.0,0.329,43.2,90.9,58.4,59.1,32.89,66.8,55.5,58.5,487.0,1
2015.0,302995.0,745.0,64.68,0.7173,92.37,50.05,8.0,0.255,69.4,47.1,40.4,64.5,36.81,25.3,47.8,69.3,529.0,1
2015.0,344965.0,547.0,62.36,0.5815,94.98,83.46,2.0,0.587,36.1,105.5,44.3,70.8,40.23,39.6,53.7,10.6,389.0,1
2016.0,450000.0,960.0,57.84,0.7397,89.61,51.35,11.0,0.9,45.9,152.7,69.1,64.8,28.04,65.9,53.2,0.0,338.0,1
2015.0,450000.0,2019.0,39.0,0.9434,88.48,17.42,25.0,0.558,54.8,152.7,49.9,79.2,42.48,33.2,40.2,11.4,0.0,1
2016.0,191803.0,615.0,63.27,0.8455,86.57,38.5,4.0,0.296,22.3,62.9,51.6,73.6,29.52,84.3,56.9,0.0,508.0,1
2019.0,152694.0,408.0,76.93,0.6353,96.33,58.66,8.0,0.416,28.3,71.0,47.2,75.5,39.42,71.9,51.7,56.4,879.0,1
2024.0,63201.0,202.0,77.49,0.5658,94.98,39.36,23.0,0.919,82.4,138.4,92.3,71.4,19.73,79.0,48.8,0.8,777.0,1
2015.0,201927.0,541.0,71.66,0.609,89.35,59.51,3.0,0.271,25.8,59.8,51.3,64.7,26.38,51.1,53.3,29.3,663.0,1
2017.0,104863.0,357.0,63.83,0.7068,90.93,36.85,9.0,0.131,20.2,42.5,68.4,59.2,27.04,34.6,57.0,67.4,1030.0,1
2016.0,284183.0,660.0,64.65,0.5772,91.89,57.7,2.0,0.555,76.0,94.0,64.3,73.2,25.83,20.9,56.9,2.7,358.0,1
2017.0,176904.0,416.0,65.22,0.6101,91.85,64.02,5.0,0.415,30.7,72.8,73.4,83.5,16.15,33.2,39.6,35.2,515.0,1
2017.0,330086.0,667.0,47.97,0.8781,89.07,48.54,11.0,0.311,62.9,114.0,71.0,66.5,36.09,49.3,59.1,17.9,62.0,1
2017.0,253731.0,214.0,61.19,0.6707,90.91,38.49,9.0,0.338,35.8,96.7,71.0,63.8,31.08,30.4,40.8,47.4,473.0,1
2017.0,345360.0,1204.0,53.97,0.7508,91.79,32.76,13.0,0.726,66.2,126.8,71.8,67.2,33.64,59.6,48.6,0.0,195.0,1
2021.0,153553.0,508.0,64.41,0.6825,94.98,41.98,14.0,0.844,31.8,102.6,74.0,69.1,35.7,65.5,40.2,0.0,593.0,1
2015.0,269257.0,726.0,47.33,0.8779,90.01,35.22,4.0,0.247,32.7,84.2,62.1,68.1,40.69,31.1,48.4,37.4,55.0,1
2015.0,435006.0,1666.0,24.87,1.3091,84.56,12.89,21.0,0.542,42.9,128.5,74.8,85.6,47.35,100.0,42.8,0.0,0.0,1
2015.0,442585.0,1137.0,56.08,0.7762,90.1,46.17,10.0,0.763,64.6,130.3,59.4,78.5,31.45,61.3,41.9,0.0,169.0,1
2020.0,224569.0,519.0,69.78,0.6901,92.97,65.74,8.0,0.441,51.0,84.2,32.9,71.8,32.9,46.2,38.5,60.9,631.0,1
2016.0,238917.0,519.0,70.37,0.6478,91.66,62.84,4.0,0.753,49.4,80.6,66.4,62.8,25.92,74.6,48.5,0.0,754.0,1
2016.0,392304.0,630.0,69.45,0.6368,97.03,78.93,7.0,0.514,20.4,126.9,54.8,62.8,29.72,49.2,49.2,0.5,570.0,1
2020.0,108949.0,429.0,67.83,0.7601,90.62,32.55,9.0,0.898,29.0,60.5,58.5,69.2,30.62,83.2,50.8,0.0,770.0,1
2019.0,315269.0,1744.0,35.11,0.7858,87.35,12.12,25.0,0.454,72.7,152.1,68.7,83.3,46.58,52.8,48.2,10.8,0.0,1
2015.0,375608.0,959.0,36.8,0.9614,90.74,28.1,12.0,0.706,20.4,114.7,51.2,63.7,44.95,44.9,54.2,0.0,0.0,1
2019.0,266318.0,773.0,65.08,0.6979,92.32,45.88,11.0,0.463,20.4,121.5,69.5,63.5,28.34,57.6,44.3,35.7,516.0,1
2019.0,199417.0,214.0,65.84,0.6917,90.15,39.52,14.0,0.823,48.1,88.9,66.3,76.5,33.2,33.2,39.6,52.1,554.0,1
2019.0,215058.0,812.0,87.61,0.6943,88.99,28.81,14.0,0.627,39.7,102.8,80.0,72.4,24.15,58.2,48.6,0.0,1030.0,1
2023.0,59341.0,261.0,71.5,0.7384,89.51,41.91,11.0,0.555,40.6,52.3,82.9,75.0,32.59,100.0,46.3,0.0,929.0,1
2020.0,217060.0,542.0,64.95,0.5682,91.97,55.19,7.0,0.872,37.7,111.7,75.4,56.8,22.94,88.3,38.7,0.0,435.0,1
2017.0,303689.0,786.0,53.71,0.6853,87.68,40.58,12.0,0.29,38.4,106.8,72.9,77.1,42.15,18.2,44.8,11.0,244.0,1
2016.0,363264.0,785.0,59.87,0.6331,89.69,53.37,9.0,0.537,53.4,120.3,57.3,72.0,41.81,27.5,44.0,4.2,1030.0,1
2021.0,222563.0,855.0,39.81,0.9742,88.38,20.42,21.0,0.409,55.6,159.7,78.8,66.0,41.74,50.8,49.9,0.0,0.0,1
2018.0,305137.0,1235.0,27.52,1.3577,83.57,13.48,21.0,0.759,58.5,130.4,66.9,83.9,50.86,33.2,38.3,0.0,0.0,1
2015.0,323630.0,838.0,62.86,0.6495,92.92,50.69,8.0,0.523,34.5,99.6,56.1,62.2,30.57,38.0,53.5,25.0,430.0,1
2016.0,364755.0,959.0,80.12,0.8269,95.08,74.83,12.0,0.552,64.1,122.0,52.5,29.7,35.82,66.5,75.5,26.6,2458.0,1
2019.0,208198.0,557.0,63.11,0.5617,90.87,42.82,12.0,0.739,55.9,108.5,57.3,74.3,41.96,59.2,44.4,0.0,434.0,1
2017.0,177033.0,377.0,80.05,0.5313,93.92,68.04,4.0,0.604,53.2,69.7,66.5,59.3,21.67,12.1,57.6,0.0,902.0,1
2016.0,376049.0,982.0,55.71,0.7462,91.78,42.95,11.0,0.369,76.4,128.6,41.0,83.0,44.3,35.8,38.3,25.4,292.0,1
2016.0,78549.0,538.0,64.14,0.6214,91.43,52.27,7.0,0.319,23.5,70.1,52.7,91.4,36.81,71.3,27.2,0.0,461.0,1
2018.0,320276.0,736.0,36.72,1.0488,88.72,64.02,14.0,0.817,63.6,132.2,51.1,83.0,44.22,89.9,41.0,1.0,31.0,1
2017.0,265383.0,988.0,36.2,1.024,89.85,19.87,17.0,0.421,29.7,95.4,55.6,74.3,40.79,34.9,50.9,5.7,0.0,1
2016.0,329630.0,914.0,62.83,0.6682,91.23,45.02,7.0,0.319,36.5,112.8,52.1,74.2,35.66,37.7,49.0,7.6,401.0,1
2021.0,141698.0,608.0,66.62,0.7314,92.23,29.7,12.0,0.789,28.8,95.1,82.3,75.7,30.83,96.7,34.8,0.0,1030.0,1
2016.0,261997.0,444.0,76.02,0.5791,93.37,87.55,4.0,0.319,30.0,86.6,72.8,59.8,30.25,49.8,49.8,23.9,732.0,1
2018.0,227363.0,609.0,63.13,0.5922,92.4,46.77,10.0,0.368,57.4,95.6,66.4,72.1,17.03,55.4,42.4,0.0,387.0,1
2019.0,216493.0,712.0,64.5,0.6767,93.21,37.09,17.0,0.438,46.4,107.1,74.2,64.9,30.06,50.4,45.6,27.4,548.0,1
2016.0,202427.0,907.0,57.58,0.7823,94.98,27.16,11.0,0.13,20.2,65.0,46.7,86.9,39.44,56.8,35.5,42.6,351.0,1
2015.0,306388.0,810.0,58.54,0.608,89.13,42.62,9.0,0.37,37.3,88.0,54.0,79.1,36.39,59.3,35.8,14.9,219.0,1
2017.0,148324.0,918.0,50.77,0.6325,90.08,17.22,13.0,0.319,21.0,55.9,45.1,86.4,42.31,14.2,39.2,31.1,179.0,1
2015.0,103757.0,410.0,65.68,0.6339,90.1,36.72,7.0,0.41,11.6,32.1,44.6,67.1,31.96,68.6,44.1,19.5,488.0,1
2015.0,276543.0,1294.0,53.27,0.5063,88.19,24.14,13.0,0.449,20.4,47.1,61.1,72.1,36.44,48.1,45.5,22.5,113.0,1
2015.0,225833.0,627.0,57.86,0.745,91.03,42.86,6.0,0.573,30.9,69.0,37.1,94.6,54.87,44.2,37.0,0.0,378.0,1
2015.0,337267.0,1048.0,43.19,0.781,90.22,27.51,13.0,0.319,44.7,109.2,53.5,98.9,39.48,100.0,18.0,52.1,30.0,1
2022.0,126681.0,404.0,67.96,0.7887,84.16,42.13,14.0,0.544,58.1,107.4,70.7,65.0,21.36,100.0,52.7,0.0,739.0,1
2015.0,307484.0,709.0,66.6,0.6813,89.91,61.19,13.0,0.669,58.8,91.0,53.1,55.9,33.32,52.1,56.9,3.0,517.0,1
2015.0,362552.0,840.0,64.01,0.6825,91.83,60.09,4.0,0.553,78.0,109.9,72.8,67.4,46.52,50.8,43.5,22.4,358.0,1
2020.0,203028.0,668.0,63.23,0.6806,90.8,39.67,11.0,0.716,91.2,114.0,76.5,61.7,26.33,58.4,47.3,15.1,529.0,1
2017.0,301060.0,1109.0,55.92,0.7196,89.45,31.99,12.0,0.782,83.6,103.6,51.6,72.3,38.21,69.9,43.8,52.1,185.0,1
2015.0,308879.0,754.0,63.34,0.712,92.03,64.02,6.0,0.553,75.9,95.8,52.9,57.4,32.61,42.8,63.0,13.0,538.0,1
2018.0,248761.0,1018.0,45.75,0.7863,88.76,22.3,14.0,0.557,50.5,104.0,72.8,96.6,30.18,33.2,21.0,4.0,1030.0,1
2019.0,208622.0,364.0,87.61,1.97855,92.82,77.41,11.0,0.715,30.2,100.6,66.7,64.3,27.62,33.2,49.0,0.0,884.0,1
2021.0,184999.0,438.0,55.54,0.8625,90.69,49.08,8.0,0.418,49.6,118.7,77.8,66.5,28.17,43.2,49.5,35.1,195.0,1
2016.0,75109.0,233.0,76.46,0.6567,93.08,42.97,3.0,0.319,11.1,28.5,42.9,76.7,43.39,46.3,40.4,50.4,983.0,1
2016.0,237252.0,946.0,57.97,0.7159,92.05,27.22,12.0,0.304,22.1,71.8,55.5,74.7,32.47,52.9,48.3,26.1,348.0,1
2015.0,276199.0,767.0,54.0,0.7187,90.55,37.85,14.0,0.351,66.8,88.0,59.2,99.3,42.7,61.9,24.6,0.0,216.0,1
2017.0,351232.0,698.0,60.8,0.6955,92.36,58.95,6.0,0.469,42.4,118.6,72.8,56.8,41.55,87.8,36.1,0.0,484.0,1
2020.0,178299.0,434.0,74.54,0.5901,93.38,61.19,4.0,0.57,30.9,98.7,76.6,48.0,19.83,33.2,62.7,7.0,866.0,1
2015.0,303824.0,580.0,68.17,0.6438,93.1,75.35,4.0,0.448,38.8,93.1,72.8,63.0,28.15,33.2,59.0,19.6,1030.0,1
2017.0,333282.0,1633.0,40.39,0.7615,89.51,16.22,18.0,0.443,39.0,123.1,59.1,86.2,35.71,51.5,36.9,0.0,0.0,1
2015.0,202601.0,572.0,71.06,0.5938,91.64,54.72,4.0,0.321,19.3,61.3,43.8,61.9,34.0,32.3,39.8,52.8,676.0,1
2018.0,291817.0,799.0,66.84,0.6197,93.19,47.5,16.0,0.351,52.3,125.4,55.8,67.5,32.07,43.3,48.5,0.0,445.0,1
2018.0,410040.0,1834.0,38.61,0.799,87.89,17.35,32.0,0.484,78.6,47.1,76.2,95.4,36.79,34.4,32.0,25.1,0.0,1
2016.0,153036.0,300.0,72.38,0.6938,92.12,70.08,6.0,0.351,17.1,50.2,48.2,72.8,36.71,100.0,51.8,38.4,866.0,1
2015.0,373988.0,986.0,58.28,0.7826,94.98,45.32,4.0,0.312,75.9,110.6,61.1,70.0,28.14,33.9,44.2,0.0,279.0,1
2015.0,362028.0,974.0,54.97,0.5889,91.21,41.65,6.0,0.545,20.4,110.9,41.6,79.2,34.14,37.4,39.0,0.0,113.0,1
2018.0,269854.0,572.0,71.59,0.6091,91.59,68.33,9.0,0.392,33.4,110.0,48.2,53.4,36.66,40.4,57.3,52.1,622.0,1
2016.0,12152.0,6.0,87.61,0.4891,91.52,82.74,1.0,0.732,4.0,11.7,53.0,68.4,74.06,100.0,47.1,0.0,1364.0,1
2020.0,85844.0,230.0,76.28,0.7484,87.65,80.14,5.0,0.527,23.2,45.3,64.2,74.8,23.08,100.0,56.9,0.0,962.0,1
2020.0,204770.0,359.0,72.62,0.7316,90.95,83.67,5.0,0.613,44.6,47.1,77.5,67.7,34.4,100.0,52.9,5.3,829.0,1
2015.0,179227.0,226.0,85.26,0.4555,96.11,115.63,3.0,0.43,25.5,59.2,37.5,59.4,29.38,42.5,53.6,0.0,1057.0,1
2015.0,369819.0,1656.0,76.77,0.8334,91.14,34.4,4.0,0.311,40.6,112.2,36.0,37.1,47.46,90.8,66.2,32.4,1817.0,1
2016.0,23302.0,32.0,87.61,0.3596,96.57,102.94,1.0,0.542,1.4,3.9,65.9,72.6,24.02,53.0,46.2,43.2,1113.0,1
2015.0,404719.0,690.0,71.7,0.6719,91.02,92.48,7.0,0.401,36.1,125.6,59.1,67.9,22.97,9.7,56.9,12.5,529.0,1
2015.0,149297.0,214.0,76.94,0.5614,93.1,52.44,3.0,0.398,26.5,46.0,72.8,72.9,35.01,43.8,46.0,27.9,1030.0,1
2017.0,170289.0,341.0,74.77,0.5865,89.04,65.49,1.0,0.115,23.3,61.8,62.0,84.9,23.96,33.2,37.7,27.6,661.0,1
2015.0,197916.0,660.0,57.74,0.7969,88.77,32.18,9.0,0.578,42.1,58.1,44.4,90.3,42.73,86.0,34.3,17.8,515.0,1
2015.0,218506.0,368.0,75.31,0.5865,95.57,86.32,3.0,0.599,34.6,65.4,54.1,61.8,25.07,34.9,51.7,0.0,834.0,1
2017.0,151640.0,336.0,77.18,0.7212,88.63,68.82,4.0,0.293,15.9,48.7,58.4,74.5,29.45,52.0,45.2,48.1,922.0,1
2021.0,114997.0,504.0,68.68,0.5063,94.98,38.84,4.0,0.235,31.9,83.1,59.8,69.0,36.28,83.7,48.1,0.0,1030.0,1
2015.0,217528.0,1011.0,52.02,0.5063,88.18,22.48,7.0,0.841,25.8,68.6,56.9,70.1,31.83,89.1,47.5,0.0,178.0,1
2017.0,221589.0,629.0,60.76,0.6432,91.9,45.51,2.0,0.563,63.3,81.4,49.1,88.4,39.95,22.6,32.7,5.1,325.0,1
2018.0,200030.0,686.0,59.86,0.8071,91.28,35.63,8.0,0.362,58.2,79.6,69.1,86.9,31.63,56.8,37.2,12.3,503.0,1
2016.0,245605.0,411.0,78.69,0.5274,92.09,92.47,8.0,0.58,27.1,81.2,59.2,58.3,22.66,60.8,54.4,2.2,859.0,1
2015.0,115632.0,291.0,75.91,0.4813,92.46,65.81,5.0,0.168,23.7,37.4,34.7,69.9,37.77,33.1,44.4,52.1,684.0,1
2016.0,277297.0,751.0,60.84,0.6693,91.76,45.98,10.0,0.61,72.6,91.7,70.1,59.0,18.33,78.9,47.5,0.0,461.0,1
2019.0,239166.0,766.0,45.27,0.9082,86.7,28.29,8.0,0.627,49.6,110.0,74.7,62.1,32.37,14.1,48.8,0.0,1030.0,1
2015.0,273200.0,836.0,64.87,0.6925,91.04,42.87,7.0,0.36,45.9,47.1,54.6,70.7,37.12,57.2,47.9,52.1,470.0,1
2018.0,302505.0,214.0,44.53,0.9066,85.7,39.31,8.0,0.728,37.5,119.0,71.5,64.3,38.75,57.0,54.3,0.0,53.0,1
2021.0,187115.0,561.0,66.71,0.5758,93.67,41.9,12.0,0.319,70.5,123.8,74.9,70.9,34.46,32.4,44.1,8.3,1030.0,1
2018.0,308472.0,807.0,65.49,0.8108,93.76,44.49,12.0,0.594,39.2,126.1,59.6,76.5,21.2,63.5,40.3,0.1,387.0,1
2018.0,158860.0,401.0,71.38,0.7617,87.33,58.73,6.0,0.19,21.3,67.1,67.6,82.7,26.29,72.5,38.0,51.3,1030.0,1
2015.0,166577.0,684.0,61.46,0.7357,90.75,31.26,7.0,0.353,19.7,51.2,43.1,56.9,35.12,36.0,53.9,14.0,496.0,1
2019.0,47022.0,66.0,83.34,0.5618,90.58,84.6,1.0,0.503,8.0,20.2,65.5,86.1,18.9,100.0,37.0,29.6,982.0,1
2018.0,207886.0,214.0,64.71,0.7216,93.27,39.72,9.0,0.767,58.6,47.1,72.5,68.3,20.17,66.5,44.0,0.0,506.0,1
2015.0,389511.0,1038.0,57.74,0.7881,89.93,47.16,6.0,0.611,38.3,116.0,62.1,60.9,37.98,41.3,53.5,0.0,264.0,1
2015.0,158597.0,615.0,66.12,0.6642,93.6,64.02,5.0,0.564,13.4,45.3,56.3,79.0,26.08,39.1,44.8,41.5,598.0,1
