vehicle_id,manufacturing_year,odometer_km,cycle_count,battery_health_percent,internal_resistance,charge_efficiency,remaining_capacity,charging_cycles_last_month,fast_charge_ratio,average_trip_distance,daily_distance,cooling_system_health,thermal_runaway_risk,voltage_imbalance,battery_stress_index,thermal_health_score,charging_quality_score,predicted_remaining_life_cycles,battery_failure,BMS_warning_count,capacity_loss_percent,vehicle_age_years
EV116828,2018.0,216960.0,432.0,75.45,0.5674,92.59,67.73,4.0,0.432,36.3,88.6,71.4,61.2,18.41,18.9,50.8,24.4,812.0,0,2.0,24.55,8.1
EV179870,2020.0,91888.0,199.0,87.29,0.4972,97.67,82.44,7.0,0.252,16.6,49.8,77.3,56.8,17.84,19.1,55.2,94.1,1127.0,0,,12.71,6.02
EV201881,2015.0,128935.0,259.0,84.97,0.5235,97.22,86.93,2.0,0.64,24.8,39.0,60.0,57.2,18.01,43.4,61.0,67.0,1055.0,0,1.0,15.03,11.14
EV189916,2020.0,10980.0,74.0,92.36,0.4214,96.18,59.97,1.0,0.259,4.3,9.7,66.5,56.8,17.11,53.6,62.8,50.7,1338.0,0,1.0,7.64,6.22
EV120462,2019.0,126397.0,294.0,77.54,0.5999,93.28,73.9,3.0,0.372,17.8,57.7,69.0,55.6,17.24,45.2,68.0,30.1,937.0,0,4.0,22.46,6.81
EV116314,2018.0,500.0,20.0,99.8,0.379,96.98,65.95,1.0,0.467,1.5,3.0,77.6,50.7,5.01,21.7,60.1,28.4,1506.0,0,0.0,0.2,8.09
EV115403,2018.0,73143.0,180.0,88.58,0.4594,95.72,75.72,4.0,0.364,19.8,24.8,54.0,44.8,23.97,42.1,69.2,55.3,1177.0,0,4.0,11.42,7.87
EV156848,2017.0,157186.0,387.0,74.47,0.5456,92.17,61.21,6.0,0.395,21.9,58.4,62.0,72.6,26.14,36.4,43.7,25.5,597.0,0,5.0,25.53,8.83
EV253520,2023.0,71560.0,239.0,89.36,0.4654,94.49,58.76,6.0,0.597,24.0,76.6,86.8,48.7,16.99,58.7,64.5,23.4,1137.0,0,4.0,10.64,2.94
EV268737,2021.0,57736.0,211.0,87.98,0.4718,93.88,40.77,5.0,0.426,13.4,41.0,73.3,48.1,12.02,33.5,62.7,35.2,1112.0,0,,12.02,4.86
EV117951,2022.0,42739.0,154.0,79.88,0.6779,96.07,55.04,3.0,0.213,12.4,29.2,83.5,42.8,23.56,46.6,75.1,71.9,513.0,0,0.0,20.12,4.33
EV118400,2021.0,151983.0,347.0,74.49,0.6817,91.3,66.41,8.0,0.813,52.0,97.5,86.6,71.5,19.73,100.0,49.0,52.1,810.0,1,2.0,25.51,5.12
EV186128,2018.0,116800.0,309.0,68.59,0.7282,90.89,48.69,6.0,0.233,14.6,50.8,66.1,50.4,30.2,7.8,58.0,53.0,306.0,0,2.0,31.41,7.88
EV156154,2015.0,344341.0,1107.0,48.66,0.7407,90.41,31.87,4.0,0.638,50.2,105.4,53.7,86.5,37.22,59.8,30.2,0.0,31.0,1,1.0,51.34,
EV158500,2015.0,4435.0,1.0,87.61,0.3696,96.7,96.69,1.0,0.406,1.9,3.0,52.5,46.5,12.14,33.3,68.5,39.2,1449.0,0,,1.43,11.11
EV224357,2019.0,95745.0,310.0,85.38,0.4956,92.36,58.2,1.0,0.3,28.4,44.6,72.8,57.1,20.45,3.4,56.9,27.2,1004.0,0,3.0,14.62,6.96
EV271299,2020.0,37564.0,29.0,98.34,0.3555,93.54,81.03,3.0,0.258,9.6,18.3,82.9,71.4,15.38,27.2,44.9,62.2,1134.0,0,1.0,1.66,
EV238574,2018.0,130072.0,204.0,87.0,0.4847,96.06,103.09,1.0,0.522,42.3,61.1,66.3,62.8,23.88,13.5,56.6,0.0,1142.0,0,4.0,13.0,8.18
EV278714,2020.0,12221.0,42.0,99.8,0.3895,96.98,47.18,4.0,0.381,1.4,3.0,79.8,44.0,4.88,54.1,66.0,58.3,1487.0,0,3.0,0.2,5.93
EV214539,2021.0,92449.0,168.0,78.92,0.7221,92.13,73.74,7.0,0.14,14.7,50.5,84.7,65.8,19.55,17.0,55.2,44.5,493.0,0,2.0,21.08,5.2
EV155508,2021.0,15871.0,67.0,94.84,0.3946,97.0,61.65,1.0,0.45,4.1,11.1,76.4,53.5,15.79,35.8,62.4,59.9,1037.0,0,4.0,5.16,4.86
EV253776,2022.0,78549.0,293.0,78.49,0.484,92.96,46.89,10.0,0.33,49.9,82.0,89.8,67.9,14.44,20.1,47.7,49.8,697.0,0,1.0,21.51,4.13
EV211774,2019.0,99028.0,296.0,88.31,0.5263,97.73,80.35,5.0,0.397,15.7,47.1,79.3,52.9,12.17,25.8,62.9,52.1,1008.0,0,3.0,11.69,6.91
EV175267,2015.0,324604.0,782.0,60.3,0.7666,92.03,50.43,10.0,0.556,51.6,95.7,65.1,57.3,27.79,44.3,53.4,10.8,441.0,1,4.0,39.7,11.15
EV118896,2019.0,126597.0,308.0,78.7,0.5315,94.69,64.15,3.0,0.357,19.2,65.5,68.7,65.0,34.92,45.4,45.9,17.3,971.0,0,0.0,21.3,7.04
EV168459,2015.0,53703.0,181.0,87.17,0.5167,95.42,55.24,1.0,0.121,9.0,15.8,52.7,59.9,18.33,29.7,55.0,88.6,1162.0,0,3.0,12.83,10.96
EV167577,2020.0,95420.0,297.0,82.23,0.4668,95.88,56.55,2.0,0.063,9.4,30.0,55.9,69.1,35.52,0.0,46.2,100.0,722.0,0,7.0,17.77,11.09
EV117517,2021.0,75243.0,261.0,84.31,0.4511,95.88,46.13,6.0,0.301,17.3,50.5,73.3,59.8,13.33,42.6,41.3,56.5,739.0,0,7.0,15.69,5.11
EV189152,2016.0,150957.0,407.0,74.52,0.5593,92.6,50.17,4.0,0.31,15.1,52.7,42.3,75.9,18.33,39.0,44.4,59.9,620.0,0,5.0,25.48,9.8
EV294714,2018.0,6997.0,31.0,87.61,0.3869,96.28,63.7,1.0,0.437,1.4,3.0,59.4,47.2,20.88,13.4,60.6,47.6,1494.0,0,1.0,2.02,7.96
EV134540,2018.0,40705.0,147.0,93.28,0.3728,97.01,47.52,6.0,0.345,8.9,23.5,79.5,57.7,3.55,33.2,61.6,65.3,919.0,0,1.0,6.72,8.03
EV122996,2022.0,20738.0,63.0,99.8,0.3521,99.05,97.0,1.0,0.303,6.2,47.1,85.8,57.3,8.25,7.3,61.4,72.6,1152.0,0,2.0,0.2,3.94
EV105004,2023.0,48264.0,151.0,91.83,0.4613,97.64,63.89,3.0,0.16,16.6,45.9,91.2,54.0,17.53,24.5,60.6,99.9,1258.0,0,2.0,8.17,3.09
EV183219,2022.0,66589.0,163.0,91.26,0.4401,98.17,92.21,3.0,0.369,20.4,47.1,97.2,51.0,15.06,36.6,64.6,52.1,1276.0,0,,8.74,3.86
EV294138,2020.0,149521.0,376.0,81.21,0.5344,92.17,65.03,7.0,0.574,50.3,84.4,62.1,52.4,20.24,48.5,57.5,43.6,893.0,0,1.0,18.79,6.16
EV227727,2020.0,97994.0,377.0,74.87,0.5727,92.93,34.55,5.0,0.326,23.0,48.1,78.1,65.2,18.51,58.3,53.5,23.5,598.0,0,0.0,25.13,6.27
EV193275,2016.0,13139.0,38.0,99.8,0.3804,96.6,72.59,3.0,0.175,20.4,4.0,74.5,54.3,3.21,12.3,58.6,72.0,1493.0,0,4.0,0.2,
EV294277,2020.0,91986.0,243.0,85.25,0.4654,94.19,51.06,3.0,0.562,33.1,51.0,76.4,50.7,18.08,42.6,59.0,41.9,1036.0,0,2.0,14.75,5.88
EV168098,2015.0,64298.0,178.0,90.18,0.3144,96.34,72.03,4.0,0.264,8.8,22.1,52.7,56.7,20.85,30.3,56.5,81.4,906.0,0,2.0,9.82,10.96
EV203506,2024.0,31227.0,18.0,99.8,0.2768,98.19,75.11,4.0,0.215,15.2,34.1,97.4,61.3,5.92,33.2,52.9,71.0,1198.0,0,3.0,0.2,2.27
EV264651,2021.0,38980.0,204.0,91.64,0.4652,97.59,47.64,3.0,0.267,12.9,27.0,72.8,52.6,19.35,52.6,57.1,58.0,1230.0,0,2.0,8.36,5.2
EV143016,2015.0,76014.0,42.0,98.79,0.5063,97.0,121.04,4.0,0.137,7.5,24.3,58.1,50.4,17.36,5.3,58.7,89.0,1450.0,0,4.0,1.21,11.02
EV147662,2019.0,63539.0,166.0,78.26,0.6885,92.76,69.07,1.0,0.484,16.3,33.5,73.2,61.7,22.16,64.7,49.6,47.3,502.0,0,1.0,21.74,7.18
EV104067,2015.0,296370.0,693.0,67.57,0.6289,90.6,57.38,2.0,0.674,35.5,86.0,59.7,58.5,23.29,37.5,54.5,1.3,555.0,1,3.0,32.43,11.17
EV100091,2016.0,74959.0,186.0,86.91,0.5642,95.22,78.07,2.0,0.323,7.8,26.3,53.8,56.8,27.71,0.0,63.3,52.2,1204.0,0,3.0,,9.93
EV287706,2022.0,49790.0,11.0,97.37,0.4048,97.16,99.7,4.0,0.319,26.2,42.8,80.0,41.6,16.26,33.2,65.8,60.3,1451.0,0,1.0,2.63,4.14
EV244252,2024.0,12012.0,2.0,99.8,0.4299,96.33,78.81,2.0,0.368,1.1,3.0,98.8,42.4,5.4,32.3,68.8,74.3,1494.0,0,4.0,0.2,1.85
EV117328,2017.0,323126.0,1540.0,37.9,1.0476,87.06,16.31,14.0,0.921,51.1,116.8,61.3,80.6,40.91,100.0,44.0,0.0,0.0,1,5.0,62.1,9.22
EV197146,2019.0,137917.0,340.0,87.61,0.4822,94.14,75.03,4.0,0.319,28.8,71.4,74.6,47.7,10.87,52.4,60.3,18.3,923.0,0,2.0,17.41,7.19
EV145638,2017.0,133250.0,274.0,89.02,0.4832,96.37,82.96,6.0,0.009,20.3,46.5,74.3,52.9,20.21,0.0,64.3,70.9,1117.0,0,3.0,10.98,9.11
EV154434,2020.0,14319.0,1.0,99.8,0.3465,97.53,60.03,1.0,0.065,9.2,14.5,93.4,57.3,14.53,13.6,58.8,77.4,1185.0,0,3.0,0.2,5.99
EV102039,2024.0,32138.0,91.0,88.72,0.4491,93.75,56.14,6.0,0.394,20.4,54.0,94.3,50.8,14.27,17.1,67.3,30.7,634.0,0,1.0,11.28,1.7
EV110867,2018.0,78549.0,303.0,83.15,0.4006,94.45,51.08,3.0,0.221,17.2,47.1,77.3,58.1,17.97,12.1,58.9,66.3,789.0,0,4.0,16.85,7.96
EV234634,2017.0,110355.0,272.0,82.26,0.4654,94.64,80.08,1.0,0.407,17.0,40.4,55.0,56.8,16.91,56.4,56.9,19.6,777.0,0,,,9.12
EV103083,2018.0,204526.0,488.0,72.87,0.5936,94.28,68.83,9.0,0.537,30.5,86.2,73.4,47.5,15.55,49.8,63.4,2.5,708.0,1,4.0,27.13,7.88
EV194476,2024.0,38369.0,85.0,89.94,0.4191,97.06,60.6,2.0,0.348,16.1,44.6,78.5,56.0,17.91,16.0,58.0,25.4,1038.0,0,1.0,10.06,2.1
EV159711,2015.0,6405.0,30.0,99.44,0.3916,99.17,88.57,1.0,0.286,4.4,6.7,53.8,49.2,18.33,27.2,60.2,93.0,1464.0,0,2.0,0.56,11.16
EV240205,2020.0,113297.0,321.0,77.52,0.5125,93.93,58.05,5.0,0.024,34.8,65.8,72.8,61.7,17.19,2.7,53.5,84.2,711.0,0,3.0,22.48,5.98
EV145760,2017.0,26167.0,113.0,89.63,0.5325,98.35,67.79,1.0,0.327,3.2,9.6,40.7,50.1,34.79,62.7,60.9,52.1,1270.0,0,2.0,10.37,
EV254026,2021.0,116094.0,308.0,75.75,0.5307,96.58,51.59,7.0,0.587,24.5,72.6,72.9,81.7,25.18,37.4,50.2,42.1,643.0,0,6.0,24.25,5.14
EV123938,2019.0,78549.0,405.0,81.71,0.5193,93.21,81.57,6.0,0.271,45.2,89.5,80.0,52.5,20.94,30.6,64.0,53.0,908.0,0,2.0,18.29,6.94
EV244325,2015.0,187047.0,382.0,65.53,2.67785,92.25,62.83,4.0,0.17,18.2,59.6,55.9,55.4,33.29,48.5,60.1,27.6,266.0,1,2.0,34.47,10.85
EV101427,2020.0,137524.0,403.0,87.61,0.5188,90.84,47.89,7.0,0.297,24.6,75.7,74.7,69.7,23.23,3.3,47.6,41.6,593.0,0,1.0,26.66,6.03
EV116170,2016.0,82625.0,274.0,66.71,0.7024,90.71,40.23,1.0,0.319,22.9,29.4,66.6,61.1,23.8,54.2,56.7,35.7,347.0,0,1.0,33.29,10.04
EV232560,2019.0,56439.0,171.0,90.19,0.4161,93.48,53.0,3.0,0.342,12.6,30.6,75.5,55.9,5.59,43.7,59.8,33.8,963.0,0,0.0,9.81,7.03
EV108886,2019.0,124327.0,334.0,78.94,0.5584,92.56,67.01,3.0,0.354,20.4,62.9,76.3,52.8,26.29,49.0,58.8,10.4,948.0,0,1.0,21.06,6.91
EV105710,2017.0,37809.0,117.0,89.74,0.4933,94.68,62.46,1.0,0.112,5.7,16.3,77.6,40.8,13.29,0.0,64.4,79.2,592.0,0,0.0,10.26,8.98
EV290226,2023.0,7642.0,1.0,99.8,0.457,97.21,51.4,1.0,0.319,1.7,3.0,76.0,65.5,12.08,18.4,47.1,82.2,1446.0,0,2.0,0.2,3.16
EV183778,2017.0,78549.0,32.0,95.89,0.4504,97.17,90.38,1.0,0.171,1.5,3.0,69.9,39.5,7.07,6.1,75.6,57.8,747.0,0,2.0,4.11,8.97
EV107883,2017.0,145536.0,505.0,75.54,0.6061,95.16,48.5,4.0,0.197,20.4,54.8,67.5,57.9,24.03,28.9,64.1,62.4,796.0,0,3.0,24.46,9.09
EV237949,2021.0,95606.0,404.0,81.2,0.5313,95.4,36.38,5.0,0.31,27.7,57.5,76.5,57.8,25.87,16.4,60.2,73.4,897.0,0,4.0,18.8,5.17
EV273286,2020.0,184739.0,701.0,63.31,0.7614,92.45,29.59,17.0,0.723,64.2,109.9,89.8,71.6,18.33,87.7,47.2,0.0,471.0,1,4.0,36.69,5.9
EV199828,2019.0,6307.0,1.0,99.8,0.3318,96.99,83.49,2.0,0.319,4.4,9.4,42.1,59.1,23.48,20.6,56.9,95.4,1463.0,0,5.0,0.2,7.01
EV282261,2016.0,30966.0,119.0,95.19,0.443,97.39,87.71,2.0,0.023,4.9,9.7,75.5,55.2,8.88,23.9,51.2,100.0,1238.0,0,1.0,4.81,10.21
EV198356,2021.0,48218.0,118.0,95.02,0.3922,95.2,90.24,1.0,0.118,17.0,35.2,80.9,71.0,17.42,36.1,50.7,80.8,1019.0,0,2.0,4.98,5.01
EV124847,2015.0,15077.0,69.0,87.97,0.4703,94.76,64.02,1.0,0.167,2.3,4.1,37.6,59.7,27.3,22.0,56.9,67.6,1027.0,0,3.0,12.03,11.25
EV128858,2017.0,120448.0,296.0,88.53,0.4693,98.16,65.04,5.0,0.35,27.2,44.4,59.3,46.4,15.41,6.6,69.0,63.1,1050.0,0,1.0,11.47,8.7
EV100517,2023.0,59383.0,156.0,89.13,0.5259,91.77,49.86,5.0,0.38,35.7,65.6,86.3,55.8,6.84,23.4,63.7,0.0,1197.0,0,5.0,10.87,3.12
EV199012,2021.0,27552.0,133.0,87.96,0.5158,95.97,41.12,4.0,0.208,7.1,11.1,78.9,36.2,15.86,20.2,72.9,83.2,1030.0,0,3.0,12.04,4.87
EV217783,2022.0,75444.0,202.0,86.53,0.4625,96.21,66.45,6.0,0.619,19.9,47.1,87.8,53.1,20.42,57.8,56.9,41.7,1133.0,0,1.0,13.47,4.04
EV247754,2016.0,109713.0,386.0,80.25,0.5063,95.52,54.81,5.0,0.073,11.1,35.0,60.3,58.1,26.06,25.1,51.3,76.7,905.0,0,3.0,19.75,9.86
EV131734,2021.0,88806.0,194.0,88.6,0.4266,94.86,59.29,7.0,0.58,37.2,57.1,93.0,45.8,13.15,30.6,62.4,0.0,1161.0,0,1.0,11.4,5.1
EV249833,2019.0,67028.0,292.0,76.26,0.5116,93.24,44.08,2.0,0.504,19.6,29.8,72.8,70.3,19.63,39.3,57.8,33.9,667.0,0,5.0,23.74,7.21
EV201016,2024.0,40641.0,102.0,92.57,0.452,96.85,111.36,4.0,0.365,28.6,61.1,100.0,56.8,10.67,56.9,67.2,50.2,1253.0,0,0.0,7.43,2.03
EV297804,2023.0,41938.0,45.0,98.75,0.3525,96.39,63.19,9.0,0.415,19.8,53.4,92.7,39.4,13.51,41.4,74.1,19.0,1449.0,0,2.0,1.25,3.16
EV202836,2022.0,78549.0,186.0,88.69,0.5554,96.25,59.72,1.0,0.338,24.9,41.0,79.3,41.5,18.8,42.0,78.4,69.7,1245.0,0,2.0,11.31,4.08
EV213885,2017.0,49656.0,265.0,87.86,0.4902,95.38,40.68,1.0,0.307,11.6,14.2,62.0,60.8,20.63,21.7,53.6,65.7,1099.0,0,2.0,12.14,9.05
EV267630,2024.0,27535.0,186.0,87.61,0.4425,95.41,43.45,5.0,0.191,20.6,41.6,96.9,49.6,13.7,54.3,62.6,61.9,1159.0,0,1.0,12.06,2.49
EV221449,2019.0,60238.0,130.0,94.04,0.4131,93.51,119.2,2.0,0.269,13.1,23.4,71.2,44.4,12.44,33.2,68.6,50.1,1298.0,0,5.0,5.96,6.91
EV285512,2023.0,8104.0,28.0,98.05,0.3832,99.48,91.86,2.0,0.104,2.7,5.4,92.0,50.3,8.8,11.9,57.2,99.0,756.0,0,2.0,1.95,3.03
EV151715,2023.0,7845.0,40.0,99.8,0.3513,98.34,42.49,2.0,0.074,1.7,3.0,88.2,55.5,7.95,0.0,63.9,86.4,1191.0,0,2.0,0.2,3.22
EV175570,2015.0,6646.0,38.0,93.58,0.3638,96.21,71.29,1.0,0.631,3.9,47.1,72.8,62.0,14.95,52.7,51.0,43.5,1041.0,0,0.0,6.42,11.06
EV124318,2022.0,69062.0,244.0,84.09,0.4611,95.44,37.24,10.0,0.343,37.7,56.0,85.8,56.8,10.53,51.1,62.3,66.4,1071.0,0,4.0,15.91,3.86
EV243786,2017.0,154856.0,338.0,83.22,0.5468,94.98,62.1,6.0,0.077,20.4,59.3,64.9,57.1,15.7,17.6,63.1,69.7,1015.0,0,3.0,16.78,8.97
EV199963,2020.0,174829.0,386.0,72.22,0.5446,94.98,61.03,8.0,0.603,20.4,100.3,81.7,68.7,14.23,32.8,49.3,44.1,579.0,0,4.0,27.78,6.02
EV150581,2016.0,90306.0,248.0,72.55,0.6517,91.43,59.99,1.0,0.73,9.8,27.0,59.8,49.1,17.41,47.1,62.3,1.4,1030.0,0,3.0,27.45,9.93
EV246388,2021.0,66354.0,180.0,92.93,0.4747,96.8,46.79,7.0,0.227,18.2,46.8,83.0,40.7,12.25,22.0,65.2,94.8,1165.0,0,0.0,7.07,5.24
EV289896,2019.0,186421.0,403.0,77.35,0.6474,94.98,65.49,9.0,0.4,50.2,92.8,70.4,54.5,22.78,25.4,59.9,20.6,895.0,0,2.0,22.65,7.17
EV276964,2019.0,49588.0,84.0,91.45,0.3994,94.78,79.5,1.0,0.527,6.4,21.6,76.8,58.7,10.52,24.2,50.9,37.6,1043.0,0,1.0,,6.92
EV130672,2018.0,130536.0,307.0,80.61,0.5508,91.25,68.63,2.0,0.228,20.1,50.9,49.1,56.8,31.53,56.7,42.7,72.0,942.0,0,4.0,19.39,8.19
EV102345,2019.0,156098.0,491.0,69.42,0.5854,90.98,45.87,6.0,0.248,43.2,71.8,63.2,72.8,35.84,70.5,41.5,18.5,468.0,1,,30.58,7.32
EV161907,2024.0,5347.0,4.0,99.8,0.3695,96.34,42.79,1.0,0.295,20.4,22.9,93.3,55.4,12.83,31.7,62.5,55.4,1503.0,0,2.0,0.2,2.08
EV169150,2023.0,42903.0,105.0,94.93,0.3641,94.98,76.31,4.0,0.135,29.4,52.5,88.3,62.3,9.99,34.1,58.1,57.1,1041.0,0,1.0,5.07,2.98
EV266861,2021.0,35847.0,76.0,93.17,0.4309,95.77,64.02,1.0,0.129,16.6,27.8,71.7,50.2,20.94,31.6,66.2,75.1,1314.0,0,2.0,6.83,5.15
EV250218,2015.0,388932.0,860.0,56.07,0.5063,91.37,52.4,13.0,0.437,55.5,47.1,57.1,76.5,40.15,45.3,43.5,0.0,162.0,1,,43.93,
EV269434,2018.0,2551.0,102.0,86.69,0.5405,93.9,55.75,1.0,0.18,1.4,3.0,57.9,65.0,24.05,33.2,49.7,72.9,972.0,0,,13.31,8.16
EV135711,2020.0,57978.0,187.0,91.89,0.4433,91.9,44.68,5.0,0.384,20.4,33.1,54.4,51.3,19.47,25.7,57.6,57.2,1212.0,0,3.0,8.11,6.08
EV164141,2018.0,76423.0,243.0,89.3,0.4638,96.36,76.04,1.0,0.091,10.0,28.6,69.0,50.2,16.66,5.7,69.3,90.6,1099.0,0,3.0,10.7,7.81
EV194086,2015.0,30407.0,42.0,95.5,0.3948,96.0,75.59,3.0,0.467,6.8,9.3,61.2,54.6,21.23,46.6,56.9,49.5,1406.0,0,3.0,4.5,10.9
EV165836,2023.0,43019.0,101.0,90.99,0.4459,96.97,68.26,7.0,0.251,20.1,51.4,95.9,64.5,19.25,33.2,53.8,71.3,978.0,0,2.0,9.01,3.15
EV162550,2020.0,48474.0,214.0,89.32,0.45,95.73,50.72,6.0,0.157,8.0,23.7,73.3,43.8,14.94,8.8,61.4,69.6,1149.0,0,4.0,10.68,5.72
EV110669,2018.0,91792.0,385.0,71.11,0.5542,94.98,46.62,5.0,0.596,19.2,39.4,56.7,66.6,34.5,69.0,56.9,0.0,1030.0,1,2.0,,7.9
EV110554,2016.0,35389.0,101.0,91.82,0.4524,96.0,53.66,1.0,0.515,4.0,13.7,70.1,55.4,9.27,54.5,60.1,41.5,1277.0,0,1.0,8.18,9.98
EV168315,2020.0,123824.0,322.0,73.57,0.5088,96.81,65.94,3.0,0.049,23.7,77.3,76.5,69.0,22.98,34.9,48.3,87.4,644.0,0,2.0,26.43,5.84
EV120575,2020.0,39653.0,95.0,93.02,0.4653,97.16,84.6,1.0,0.31,12.2,27.4,84.5,56.8,17.91,36.4,61.7,89.3,1333.0,0,3.0,6.98,6.08
EV180173,2018.0,133971.0,218.0,86.56,0.4305,94.81,86.74,2.0,0.155,23.2,56.3,52.8,71.2,26.03,10.8,49.7,64.9,1030.0,0,2.0,13.44,8.21
EV271527,2017.0,168006.0,419.0,66.85,0.5146,91.99,63.3,7.0,0.416,28.4,60.7,65.9,71.1,33.23,32.3,49.3,20.6,513.0,1,4.0,33.15,8.79
EV173461,2020.0,92697.0,160.0,90.95,0.4742,95.67,78.69,5.0,0.117,19.2,52.9,85.4,46.4,9.68,35.0,65.4,86.5,1201.0,0,1.0,9.05,6.02
EV168795,2015.0,142959.0,301.0,77.82,0.4477,93.25,73.47,1.0,0.225,20.4,46.7,53.3,60.7,31.6,60.4,53.8,62.9,715.0,0,3.0,22.18,11.15
EV226767,2016.0,359300.0,2079.0,43.4,0.8733,89.1,14.89,4.0,0.622,52.2,121.5,53.8,69.1,46.99,13.1,52.5,0.0,0.0,1,2.0,56.6,9.88
EV258119,2016.0,37762.0,79.0,99.44,0.3669,97.44,91.73,4.0,0.486,7.0,15.3,63.1,46.3,8.8,36.4,58.5,61.4,1409.0,0,5.0,0.56,10.0
EV199399,2017.0,97867.0,172.0,92.41,0.393,93.18,82.8,4.0,0.218,27.5,35.5,74.3,66.5,16.11,41.1,51.6,60.4,974.0,0,1.0,7.59,8.84
EV207669,2017.0,17433.0,39.0,99.8,0.3897,94.98,95.29,2.0,0.098,1.2,3.0,72.8,47.1,16.2,42.1,65.7,93.9,1453.0,0,3.0,0.2,
EV147938,2019.0,106662.0,272.0,87.61,0.5408,93.31,80.12,1.0,0.278,23.8,50.5,65.4,50.0,27.1,49.1,65.8,56.9,1034.0,0,3.0,15.5,7.0
EV243967,2023.0,78549.0,76.0,87.61,0.4386,94.98,77.4,6.0,0.57,20.4,40.6,94.7,43.1,8.72,30.0,66.0,49.1,1353.0,0,1.0,6.28,2.96
EV131544,2021.0,41583.0,189.0,88.67,0.4322,96.71,39.64,5.0,0.114,13.7,21.5,79.4,63.8,11.44,19.8,53.8,76.4,1030.0,0,2.0,11.33,4.91
EV259910,2017.0,73949.0,271.0,83.5,0.4387,93.96,72.28,2.0,0.388,12.0,29.6,56.5,62.1,21.63,44.4,50.6,47.5,832.0,0,2.0,16.5,8.91
EV259431,2024.0,78549.0,105.0,97.7,0.3366,97.23,91.71,8.0,0.283,39.1,93.7,92.7,48.8,18.85,36.7,65.8,63.4,1353.0,0,2.0,2.3,1.94
EV234984,2019.0,237326.0,917.0,54.19,0.8687,86.79,27.75,16.0,0.323,71.4,114.3,46.3,88.7,54.65,33.2,35.6,0.0,329.0,1,10.0,45.81,6.87
EV183714,2017.0,319373.0,916.0,59.44,0.702,90.09,41.01,13.0,0.45,48.4,123.1,81.0,63.5,31.65,56.3,46.1,0.0,352.0,1,7.0,40.56,8.98
EV139482,2024.0,12180.0,12.0,99.8,0.3618,97.7,77.89,1.0,0.319,18.7,24.6,87.2,46.9,12.56,38.8,62.4,87.5,1483.0,0,2.0,0.2,2.08
EV114250,2015.0,218707.0,996.0,62.81,0.6736,93.06,28.88,8.0,0.246,34.2,65.9,45.2,56.8,31.99,42.5,56.9,74.4,308.0,1,1.0,37.19,10.87
EV160853,2020.0,72984.0,233.0,85.34,0.4657,95.34,67.33,3.0,0.685,16.5,45.0,71.7,54.9,16.3,33.2,55.9,0.0,1121.0,0,4.0,14.66,5.89
EV287715,2022.0,6102.0,29.0,99.8,0.3678,94.66,99.99,1.0,0.185,2.8,8.5,90.9,45.7,10.54,5.2,62.3,78.0,1450.0,0,0.0,0.2,4.0
EV168353,2022.0,46194.0,92.0,92.51,0.4179,98.37,62.33,4.0,0.234,11.1,34.0,86.8,61.3,17.0,17.3,54.5,95.7,996.0,0,1.0,7.49,3.9
EV129315,2020.0,91975.0,414.0,77.77,0.5712,91.43,36.33,8.0,0.298,15.6,47.2,91.8,53.4,14.11,21.1,59.1,51.9,817.0,0,3.0,,5.79
EV262700,2016.0,356412.0,214.0,47.04,0.7074,88.47,28.13,15.0,0.43,51.6,116.4,62.0,81.3,45.01,25.8,37.7,3.4,56.0,1,7.0,52.96,10.01
EV237371,2024.0,34286.0,118.0,91.46,0.3689,94.69,64.02,8.0,0.208,28.0,59.0,95.2,65.1,13.97,27.8,51.5,54.7,996.0,0,1.0,8.54,1.93
EV157340,2020.0,53567.0,127.0,88.66,0.4582,95.69,46.31,6.0,0.235,30.0,63.3,90.0,77.1,12.36,43.5,40.1,81.9,956.0,0,1.0,11.34,2.09
EV237817,2024.0,15579.0,60.0,95.98,0.4164,97.06,64.86,5.0,0.448,14.0,37.4,75.8,47.6,11.86,33.2,61.0,65.4,1335.0,0,1.0,4.02,2.08
EV285639,2016.0,500.0,38.0,99.8,0.4039,98.01,64.02,1.0,0.337,3.4,5.5,77.1,45.8,11.86,24.1,56.9,73.7,1478.0,0,1.0,0.2,10.09
EV163556,2023.0,70204.0,168.0,92.75,0.4014,94.98,78.57,7.0,0.256,20.4,63.6,88.0,46.6,13.22,27.3,61.4,78.9,1271.0,0,1.0,7.25,3.19
EV279005,2019.0,13081.0,43.0,99.8,0.3832,98.31,87.63,1.0,0.146,1.0,3.0,72.8,50.9,18.1,28.5,66.7,98.3,1495.0,0,4.0,0.2,7.15
EV276675,2018.0,222855.0,656.0,69.27,0.6069,93.34,52.83,9.0,0.629,49.6,96.0,75.7,67.8,26.42,70.0,54.2,18.1,1030.0,1,,30.73,8.01
EV262810,2015.0,108939.0,158.0,90.01,0.4221,94.81,86.6,2.0,0.201,14.5,34.7,45.8,68.1,16.11,50.0,47.2,56.0,940.0,0,5.0,9.99,10.82
EV100868,2021.0,16322.0,79.0,87.61,0.5063,95.62,73.04,1.0,0.378,4.9,12.8,89.4,51.0,16.11,47.9,56.2,27.8,1321.0,0,1.0,7.32,5.04
